,mstar,mvir,sfr,x,y,z,ssfr
1045,56135111831.9,2026401379.75,7.63915873242e-10,72.7232231298,72.5753801603,57.8084942398,-19.8661890579
1046,4653149510.9,2.58293492298e+11,0.0,67.7673808619,62.5423239093,9.18823327937,-12.0
1047,275131033.605,4.04659362213e+11,9.63684114879e-10,0.824157688976,1.93775616052,16.1328505254,-17.4556048795
1048,1928199256.52,4.17551897312e+11,5.59765328308e-10,26.2365249693,73.8780933125,55.6876425286,-18.5371459162
1049,26767855437.7,7327915594.74,8.35733272931e-10,29.7030848441,8.73844192249,19.2468478816,-19.5055458852
1050,2607232878.65,6.37679016072e+12,8.33523631288e-11,50.0025362652,9.63904820144,72.3254646482,-19.4952619071
1051,78319570371.0,4683639363.76,8.80842864988e-10,57.2537580702,6.80658644111,5.33204554402,-19.9489718556
1052,3100640267.75,4.04475841608e+12,1.83053368573e-10,38.8381500951,19.7461837759,18.81538277,-19.2288736576
1053,5.84350231466e+11,1028229179.61,0.0,64.0010293461,17.3073571303,23.7843525757,-12.0
1054,1679737450.07,6.31097288641e+12,4.84550993479e-11,16.6889314738,67.258199896,42.0131836364,-19.5399019167
1055,230735538.773,6772025675.76,5.13180659738e-10,48.1454790118,47.7950679025,34.9742185782,-17.6528442106
1056,6.78947215791e+11,8.79236722491e+11,3.2502223981e-10,59.1150582991,49.9154599243,47.4024274929,-21.3199229329
1057,26475597839.3,1.84472430647e+12,0.0,24.4640345585,51.4823755183,6.71380420709,-12.0
1058,455234721.116,3.73348498582e+12,2.38840181011e-10,40.9930127104,5.4998130567,57.8855622334,-18.280127987
1059,13319709144.2,2.74137370467e+11,8.54659221707e-10,71.17229479,14.5883822169,35.3255137797,-19.1927017585
1060,7414350532.75,3.48679289673e+12,8.86599004414e-10,65.1662377472,48.6518990929,59.9035051139,-18.9223458753
1061,2891786505.9,6.94473754761e+12,3.72578256651e-10,56.9637476711,42.5379961547,63.1147397812,-18.8899487206
1062,63339111568.5,1847391032.24,4.41366053513e-10,21.7168840842,68.3408996377,43.2612911405,-20.1568730399
1063,487936912.218,3954780066.97,2.90945446697e-10,53.1288162307,2.96117811509,24.252586702,-18.2245521087
1064,927759877.49,1.03482849359e+11,4.69954900792e-11,16.7487765406,9.76569244675,68.9275935786,-19.2953794039
1066,1017663162.94,2.10093812321e+11,6.86910635598e-10,25.193456114,42.2686078464,49.8411639885,-18.1707038136
1067,615851563.318,6.18149479329e+12,4.19663140698e-10,35.6508038831,12.9699144719,19.3535480303,-18.1665752217
1068,4840047276.23,2.24677535574e+12,8.47406267913e-10,11.9700363659,47.9274177242,29.0122575479,-18.7567579318
1070,314626947.76,11151137583.1,3.0897584148e-10,33.4020303446,42.3456062819,12.6831782752,-18.0078713935
1071,4.43382970468e+11,22944026539.0,9.60755405654e-10,23.4306332035,24.6974395518,29.2076534034,-20.664166172
1072,6584314837.82,69296972693.9,9.85276556061e-10,5.00303225195,44.7718404153,0.596197008281,-18.8249524399
1073,563729872.619,4.93252543851e+11,7.89329248461e-10,62.6474305324,71.8368784458,31.1456383314,-17.8538128533
1074,5.09872675582e+11,1438068906.35,5.9410019046e-10,4.03163316647,44.8880124899,61.6744949685,-20.9336020469
1075,4.37884997868e+11,1684097247.2,1.49203166677e-10,19.4251938818,28.4740032859,35.4165169223,-21.4675820257
1076,30043736400.6,7.94279921228e+12,2.96364692022e-10,17.494432767,56.0702217919,30.6224383389,-20.005927481
1077,4289328241.51,3.18459150881e+12,1.09155229083e-10,53.2396717742,74.8067830744,72.3957097807,-19.5943447365
1078,44199110023.5,2.18736893982e+12,0.0,32.6474351774,10.7724889311,17.290618931,-12.0
1079,15481984844.9,1.44419642497e+11,8.06300286767e-11,16.9729072223,54.3434082409,16.7844006691,-20.2833298237
1080,26587485787.8,2.93432229293e+12,1.52355670995e-10,1.43143975844,39.4462667949,33.1161025849,-20.2418186466
1081,11633262747.5,7466653937.1,6.86810709365e-10,35.4589502595,44.7250738868,0.842923385481,-19.2288644787
1082,1134312599.2,3.6313265013e+11,2.71583780999e-10,30.9143680047,55.6881299425,73.6894416513,-18.6208289257
1083,7560945302.03,14923952651.9,4.10108604467e-10,31.8227591861,45.3293305013,9.75196046482,-19.265677215
1084,2.81792961588e+11,61759143556.8,9.67574995607e-10,49.1008019857,44.8315640568,9.34252721356,-20.4642455048
1085,225595079.813,40028357819.4,2.40840760781e-10,69.1300857781,54.0574686673,73.3139210539,-17.9715996331
1086,127215100.575,5185505004.11,4.69173290645e-10,74.1404831883,56.6955748733,12.3774586015,-17.4332053852
1087,2.39394668602e+11,3.45063386887e+11,3.38407836811e-10,13.0877456465,22.8031055273,54.0940144369,-20.8496740625
1088,1.78953816474e+11,71548121801.1,0.0,41.0169191552,42.4707894754,8.40377881327,-12.0
1089,8.19717302986e+11,42114930286.0,4.64738053481e-10,22.2176739646,67.3233395564,23.130464118,-21.2464558678
1090,9193194995.26,1.94769086796e+11,4.43039069071e-10,67.124294332,31.8793975373,38.7310348267,-19.3170244461
1091,2.06729290593e+11,1275372002.64,6.14003713048e-10,20.672219717,55.7067740073,20.8305977461,-20.5272310169
1092,559468102.826,4.88346103129e+12,3.08301409505e-10,62.8406678469,35.6907132574,28.6124840862,-18.2587998207
1093,1960892203.54,4076485238.67,1.37584775132e-10,11.5206624369,12.9848606565,74.211862359,-19.1538833414
1094,42939338864.1,5755226785.5,0.0,21.2509533979,19.052071566,24.875574226,-12.0
1095,1949184794.94,16593927606.6,9.22974914495e-10,1.5973606851,30.8086215827,55.7478839854,-18.3246631174
1096,9175109964.76,1.61225017435e+12,8.75856400307e-10,31.4762339573,51.2278338329,17.8147195765,-19.0201783701
1097,1108545811.13,6387294010.66,3.68638123102e-10,59.7256608841,11.7861965758,65.3644261116,-18.478153399
1098,20459923544.0,61651671075.8,7.55974233118e-10,35.869329184,52.4668759583,38.727340414,-19.4323970134
1099,477954280.892,9.07816554935e+11,4.98428478033e-10,4.7984382972,41.7238207325,63.2903270615,-17.9817835077
1100,2157255272.72,14013726200.0,2.26800619875e-10,21.9618813918,2.49651352187,0.827311686715,-18.978257302
1101,3573208616.39,4.56481514252e+12,0.0,18.9419038685,1.99024391626,34.8943100934,-12.0
1102,2410905953.47,3.06677872909e+11,0.0,8.58739076359,60.4442019381,2.78239181465,-12.0
1103,153658485.27,7.12653644887e+12,8.2133796648e-10,44.8977753571,20.2196675369,17.0332305941,-17.2720346491
1104,7.09568305406e+11,1.67444747273e+11,0.0,30.117007367,1.36568436326,65.1616086889,-12.0
1105,3986965880.99,5.45061922112e+12,4.30464939425e-10,5.00926576365,74.8955051354,40.395715653,-18.9667047344
1106,655259055.199,80386254912.9,5.64013612724e-10,21.5364363686,69.1800669562,46.5107487813,-18.0651234453
1107,5614819524.68,1.26751312972e+11,7.60860264662e-11,12.9462112658,14.0759107701,35.5436135843,-19.8680308974
1108,7403657740.95,5.17007919644e+12,5.06968835131e-10,0.616883016276,29.0554927646,64.3186670373,-19.164465071
1109,6364196702.06,4.08538671263e+11,9.29345055008e-11,48.4098858832,9.30068069541,14.4506471985,-19.8355666018
1110,655253220.946,1.94896825199e+11,4.07756764621e-10,17.2090413453,11.0863328229,3.38582762648,-18.2060079898
1111,2.6662695353e+11,60471325945.6,5.01361198756e-11,61.9347704012,62.6978441405,45.8002617183,-21.7257533304
1112,106445234.939,4.34780621593e+11,9.06451584288e-10,18.6256074813,67.8627327747,25.2908113034,-17.0697816125
1113,53428019715.7,2.83713743125e+12,7.56554176167e-10,7.90926186065,71.1001335392,55.3530694931,-19.8489290447
1114,55580609855.7,1.28956892686e+12,0.0,23.9290291478,42.816224041,0.0880324150074,-12.0
1115,699565291.463,4245451290.46,4.78880564948e-11,59.1142798282,19.037393811,59.520886215,-19.1646010422
1116,1111076938.68,7.07450723304e+11,7.73203325258e-10,29.3110759772,68.5320629805,51.5157070697,-18.1574504204
1117,5.60723078826e+11,60916640779.3,3.75374954353e-10,50.4771533535,51.8449651158,56.2444995993,-21.1742831392
1118,1354734495.6,10295257773.8,2.79661740539e-10,41.631325353,72.7609337849,50.0916593383,-18.6852211331
1119,90736456449.8,7722002688.85,5.44348691097e-10,15.4942145352,68.220469478,38.7453296428,-20.2219046317
1120,9.59323567821e+11,8625887134.43,2.81130025155e-10,23.24177279,16.5630780337,47.8530371857,-21.5330578825
1121,3.16516587274e+11,2.56937642032e+11,8.74091763742e-10,30.401786172,29.4707309068,38.1695754363,-20.5588394464
1122,30963079144.9,62315245447.5,8.35783569248e-10,52.7644179488,48.6301266706,44.4534881094,-19.5687503138
1123,4922066635.32,1064755128.62,6.29785542522e-10,14.9129660278,3.49017730719,55.6480353512,-18.8929548023
1124,55998352569.0,4.09605168867e+12,4.97845981627e-10,4.99423852303,16.2680018965,57.4786025697,-20.0510802445
1125,20147175472.2,3.69793672376e+11,0.0,20.8840558262,1.6732915498,41.5206298358,-12.0
1126,807111745.133,1.4427485954e+11,9.19279220416e-10,56.2471469209,28.1892701042,23.1488762847,-17.9434862239
1127,205172486.004,8.21566903269e+12,9.906889477e-10,52.9018473741,35.0667527188,49.281718737,-17.3161818027
1128,15066316446.3,3196885198.16,0.0,33.5678825241,30.6073802234,40.3722837018,-12.0
1129,4716614988.82,2121487032.15,4.90739231332e-10,22.8336062555,25.9565661669,14.5590662411,-18.9827796485
1130,3.72425209327e+11,6.47200819898e+12,5.0032592825e-11,65.5050922991,61.2433545746,58.2284986984,-21.8717860608
1131,81909174792.9,8.32737803515e+12,4.90369661572e-11,38.9337925637,23.5903424715,22.0952842838,-21.2228089574
1132,22519405881.5,5061417627.46,7.38887690435e-10,19.9435981242,8.4133371323,38.4737455893,-19.4839784971
1133,1.28786941237e+11,3557788182.07,5.95636075292e-10,70.9426637329,29.6279978072,26.2899244352,-20.3348908352
1134,20671290536.8,1.70214973145e+12,5.99480088747e-10,17.6706074543,10.2407234437,42.1526504606,-19.5375928281
1135,5.94541230309e+11,6.48216603968e+12,3.15371996884e-10,6.81072805335,45.7527612497,26.1176811495,-21.2753588495
1136,77190466609.3,1.08513955073e+11,0.0,19.4937648263,21.6950342397,46.2087034294,-12.0
1137,4.3316082261e+11,3.49104430582e+11,2.9918485069e-10,67.7421193125,53.6800043934,20.6096043538,-21.1607095707
1138,111613225.43,3542003342.38,5.26075514862e-10,68.5185712796,38.8496574887,18.2497577219,-17.3266675698
1139,550324778.43,1.53795973338e+11,5.3394777272e-10,22.9327308195,60.7100145952,11.0714183321,-18.0131202881
1140,1018692970.54,67179102528.4,3.85342829292e-10,30.2641980446,38.4478569312,74.0756450844,-18.4221960276
1141,8522232958.15,7.71571873544e+12,2.47905377237e-10,56.7010076285,9.07346984108,11.8383856443,-19.5362674546
1142,1756491402.0,1.70521463094e+11,4.76596016477e-10,50.0875729802,58.9638981851,73.8207278169,-18.5664956202
1143,82403847445.3,96062833727.8,1.25040133415e-10,26.8262920326,50.7028771614,3.17141276064,-20.818898061
1144,7469272753.66,3.40052329209e+11,7.33195541239e-10,47.1194694885,24.5813168076,33.1784321569,-19.0080585035
1145,23927317105.4,6.62412529157e+12,4.63665939262e-10,22.5495565667,36.7916207764,18.1611816638,-19.7126888113
1146,1.44363345144e+11,6.44950275325e+11,6.11235764065e-10,14.0229069234,14.0335051176,19.1687236309,-20.3732481795
1147,1.97756904619e+11,1461949230.09,3.51450708027e-10,12.0242066502,7.89912407251,73.2957573145,-20.7502672331
1148,951683144.402,65947514222.2,4.97332495698e-10,55.9074641551,21.3139628863,22.7119487094,-18.2818455405
1149,234991989.649,1987489407.6,6.74048899334e-10,70.2935851139,20.5547725942,20.0679346366,-17.5423616545
1150,1168500646.89,8.82448633038e+12,2.20915197966e-10,32.0411204438,7.14621325446,9.20461081537,-18.7234033628
1151,82043278184.6,1.39685031618e+12,0.0,52.0675594835,74.3951225512,62.8132852109,-12.0
1152,15660590870.9,1.00263822949e+12,5.74769776601e-10,7.0847729385,0.662127310697,35.0211623825,-19.4353142205
1153,157505040.864,2604341774.86,1.08508674092e-10,17.0285191195,49.1985284352,28.7146181104,-18.161830001
1154,194909720.62,56985516385.1,3.20713941913e-10,0.387894289808,30.8587734108,62.5401548071,-17.7837156592
1155,4110404721.88,4.7888412048e+11,9.8062712807e-10,4.34962174195,22.3018636417,28.3707025775,-18.6223806824
1156,782894556.895,1.94719626904e+11,5.58492939614e-10,21.6032662509,72.2331153334,63.1469209146,-18.1466855864
1158,42037902984.6,3.52517805554e+12,8.31553005814e-10,22.9445315104,25.7075471599,64.0940392663,-19.7037511058
1159,306123474.544,3.87201656688e+12,7.20245459197e-10,3.00230474453,18.7465159409,15.302848111,-17.628416105
1160,91429157353.6,1.77929550442e+12,0.0,63.6402682418,38.7902500017,15.7376755751,-12.0
1161,3448360282.47,17100899318.4,5.27032507996e-10,60.3294422607,32.7293847826,21.5009890012,-18.8157752305
1162,38470152145.3,23228001605.4,6.20982183691e-10,42.8959924966,5.32155258232,3.30915432594,-19.7920447637
1163,2.05757230559e+11,3.09629404156e+11,0.0,46.7873986907,43.880430146,8.54084636437,-12.0
1164,139541650.175,8.50270284983e+12,5.44107931623e-10,44.3516404013,45.2151932584,59.1508944532,-17.4090187977
1165,65366330433.9,2.67339519644e+11,6.80104072461e-11,29.0469894254,2.45643531517,1.13526917608,-20.9827787296
1166,44962214564.2,52459704642.6,1.35049507062e-10,42.0325286222,64.269082989,61.7566496484,-20.5223546905
1167,57696169965.1,1826485727.08,0.0,20.2897491261,74.2146668977,4.07537970488,-12.0
1168,7035176352.55,6.60529913194e+11,9.66869662072e-10,33.1853689054,57.1809867468,74.6000310039,-18.8619070551
1169,22825039918.3,5.7151206504e+12,0.0,58.1404980914,4.17700662983,42.3999091041,-12.0
1170,4.60295796002e+11,1073409791.87,9.4503251673e-10,45.9450949207,43.4127311515,22.6133061065,-20.6875902564
1171,1727587481.15,1701300924.36,9.11348574944e-10,46.7137979522,52.9127698374,37.9528799375,-18.2777555295
1172,122898068.216,5.34282424713e+12,2.16859732567e-10,32.1248335462,48.208169706,11.6402110976,-17.7533661386
1173,1.11475431036e+11,2.39732794419e+11,0.0,59.1861945957,58.1679071249,69.2911771304,-12.0
1174,49935193330.9,90517941984.5,9.64371623091e-10,32.0275150075,8.84346158476,43.9807516638,-19.714162313
1175,3374652274.4,1.66070867359e+12,5.06357964177e-10,74.6268700103,36.2988394339,71.2829427084,-18.8237713845
1176,2.55731667275e+11,3960408167.91,1.66060722534e-11,63.0480154414,65.6357762486,43.7868663426,-22.1875175869
1177,1528427228.67,8.25560943275e+11,3.23932703618e-11,22.7708388798,57.9985632708,11.8293425944,-19.6737899702
1178,1.37620005808e+11,3358508740.34,0.0,26.9983740016,24.9227747276,59.7563499103,-12.0
1179,1.19180393868e+11,1.60389947821e+12,1.55131353643e-10,51.6747786429,3.48756284183,55.1896443096,-20.8855052343
1180,54432435038.1,2.50638439712e+12,8.35492400976e-10,9.45767780654,61.5190030944,18.7205043186,-19.8139152587
1181,1.97981805952e+11,12474953556.7,0.0,66.0232240169,63.6230974704,17.7789986687,-12.0
1182,6161084833.81,5.5474790287e+12,6.72736073937e-10,43.1412952033,41.8054640976,40.1186623925,-18.9618124724
1183,203362939.418,4.13077968411e+12,4.3368491675e-10,22.4326925416,42.6897805301,41.5543976786,-17.6710974926
1184,15738063455.9,21424834538.8,2.70172082852e-10,23.3357610915,66.5169728166,31.7617371623,-19.7653108211
1185,8880190063.1,1.15396525097e+11,8.24232082589e-10,69.3049868115,25.0968006952,67.4681532158,-19.032372746
1186,1202178636.08,1.07231904627e+12,2.62712074352e-10,51.3866788489,27.877023243,28.2318072454,-18.6604889723
1187,1024727643.27,7.30958796512e+11,0.0,26.4113054022,17.9445379404,63.381942872,-12.0
1188,949429622.427,1219885172.91,8.85420081164e-10,72.4278647185,71.4777242846,5.0436435733,-18.0303134102
1189,483824820.18,1.48579409113e+11,2.00077954039e-10,68.7821122848,48.4199984716,67.0834751327,-18.3834889061
1190,345942632.825,8.69004786941e+11,9.59570563348e-10,11.6263461253,52.2896638053,12.5269003712,-17.5569271696
1191,14200488524.5,4.98027206778e+12,3.73777633287e-10,69.9234881085,8.98056194174,28.9184937632,-19.5796899754
1192,369834566.501,2.72061370207e+12,3.93547293449e-10,39.5162018546,25.6061516867,42.7075418982,-17.97301057
1193,1625790473.65,5.11729778751e+11,6.93828018905e-10,63.1539165895,36.5376573564,10.5524052995,-18.3698127405
1194,155883882.268,1.31349701498e+11,0.0,28.9849169038,42.6358836794,8.42608988176,-12.0
1195,5.129246675e+11,14641616527.8,1.54993384685e-10,35.5548286956,56.7685876699,19.1814914269,-21.5197404233
1196,606718967.125,3.07123800237e+11,8.15662170916e-11,43.0816283148,26.4085397948,56.9360100811,-18.8714772511
1197,13209320939.2,15580271928.4,3.1005259435e-10,37.8556218721,27.2737962499,52.2853227537,-19.6294451225
1198,1603751567.32,3.69907534156e+11,2.39957098043e-10,71.6844304166,9.77414612411,10.4554094377,-18.8250034927
1199,20228302583.6,29538683130.8,3.48836478708e-10,62.5115287283,23.4670765414,53.0669981575,-19.7633375475
1200,1775974611.51,3.86040656468e+12,6.84794514521e-10,27.769424218,30.5159673361,23.7361809388,-18.4138764802
1201,434995048.367,1.5391631941e+12,8.51175617148e-10,8.4383950261,52.071621898,22.9842996072,-17.708465139
1203,207353219.228,6091367090.52,0.0,35.1795275313,20.0936187637,69.9566206695,-12.0
1204,795440398.814,20844617284.0,6.05974853516e-10,45.3757857296,17.7361206293,48.6870725183,-18.1181530418
1205,1266565637.21,3367326866.01,9.90038317052e-10,51.0820124235,3.95834034793,53.5459255842,-18.1069756979
1206,8.74261137678e+11,2134158795.81,1.91923876065e-10,69.3184863114,31.367307606,47.9483162053,-21.6585121677
1207,221612725.459,1.44236354614e+11,6.39230384061e-10,59.3402821921,35.728975149,34.6409109033,-17.5399372851
1209,13550445311.3,25759400592.9,2.68617003281e-10,24.5688627395,46.655803638,68.6733872563,-19.702820068
1210,9.33313114986e+11,6976563934.73,6.34773313346e-10,12.2467310711,16.9832407862,35.1439039696,-21.1674087084
1211,616437744.601,15272119682.9,7.56870477182e-10,50.5323213148,66.3205215074,19.5105301637,-17.9108676575
1212,6755390506.53,2.3838405589e+11,1.81076881449e-10,25.8054893223,27.9455750964,34.0794191044,-19.5717874528
1213,4.7753646122e+11,4340753048.76,7.7213236117e-10,47.0595584063,41.0811132817,73.2961230751,-20.791314782
1214,58057030679.0,8.11467813281e+12,6.25703372846e-10,8.52473643823,30.0495263526,29.0631233586,-19.9674863241
1215,57286301282.2,4.05112706513e+12,9.88755470696e-10,70.7378715292,58.3173875372,14.5345623549,-19.7629618833
1216,2.22644114423e+11,30401365482.8,0.0,55.5188083815,30.1257074918,65.3479547729,-12.0
1217,28639273298.2,3.72159796036e+12,0.0,25.4152551416,38.771828422,68.1191665524,-12.0
1218,2224450793.74,5.81792821776e+11,6.28417555391e-10,73.8774177902,13.065447029,29.3613286634,-18.5489744944
1219,609338224.178,1.80756026225e+12,1.58392684422e-10,10.6106290565,29.7425550487,20.1538213827,-18.5851233033
1220,591848082.631,4.41126680749e+11,0.0,65.526961069,39.5731166062,20.5937734041,-12.0
1221,2.29163938991e+11,1.99901932761e+12,2.2262226143e-10,69.9461490012,6.14913150426,47.8415970311,-21.0125776885
1222,102970024.884,42552657102.0,4.64913129266e-11,58.7002340103,59.1037805955,49.1811065609,-18.3453390068
1223,4.15788203864e+11,8.8327846153e+12,4.15747562043e-10,18.3334163973,24.6879869404,18.7369094654,-21.0000424528
1224,749238554.23,1.07300728523e+12,9.81354753038e-10,15.1058979471,24.8721646786,44.3472762991,-17.8827940869
1225,1.56433594105e+11,34393794952.8,4.86559785815e-10,38.7953714221,40.6511379958,55.1636568168,-20.5071938118
1226,100557879.769,8.82874900569e+12,7.16093676284e-11,20.3748108007,53.4503240409,20.7269358381,-18.1474462693
1227,4793328598.11,9.09655058074e+11,3.47831466276e-10,23.9365858187,70.6929158117,50.7853101177,-19.1392683348
1228,4585818037.7,2.1472075512e+12,1.03416157353e-10,69.0856980226,5.75742464476,24.823400054,-19.6468284216
1229,81172208816.4,1129416817.83,8.52930251931e-10,25.6679413673,34.3793260359,3.75108306758,-19.9784938456
1230,61997886336.7,1222773616.58,2.17384250612e-10,58.321966976,6.61621927777,68.7603368575,-20.4551488071
1231,4096132275.23,1874457336.9,5.12686880629e-10,13.4294962937,18.8252889151,74.1592213945,-18.9025217685
1232,774195626.573,2676775843.74,4.34922094797e-10,43.920368282,52.3123267045,39.3732112576,-18.2504392425
1233,41866118416.8,44063540812.4,4.2964082214e-10,36.016516929,41.2775737404,15.029093871,-19.9887571585
1234,8.08367801198e+11,1.25910912631e+12,4.13035897786e-10,4.06547789369,31.9974175351,64.3863670574,-21.2916212077
1235,3.23161177738e+11,5.64506364746e+12,3.27163610493e-10,11.8256630696,48.9204793412,65.7741115722,-20.9946541899
1236,322717248.181,7.775145084e+12,5.71558639247e-10,18.3450062103,23.4765931346,7.06864273549,-17.751761384
1238,8.59166566321e+11,1.46559956139e+12,4.74177538291e-10,6.5796655561,33.5990724458,73.3994226201,-21.2581363908
1239,151063599.49,28570146128.9,3.52373341954e-11,3.72230213297,31.7300586297,9.03468683805,-18.6321567833
1240,1833120032.33,3.87478657657e+11,9.86625232888e-10,14.8323310589,61.221055433,57.328367039,-18.2690386851
1241,21405664094.4,1043632691.62,8.0163329916e-10,18.0777628701,21.5778972656,55.3359572942,-19.4265529569
1242,6443738985.42,2715723678.21,6.23927136669e-10,18.0230149701,51.6486424876,40.7511044563,-19.0140040653
1243,77156031707.5,1.7429689959e+11,2.10207391463e-10,74.7895237668,43.7051361114,65.5021023473,-20.5647219
1244,46656131440.9,5.19517266756e+12,3.33494778001e-11,29.4100257627,71.4078282737,58.8531001344,-21.1458196879
1245,6.88552401045e+11,6.23576224796e+12,1.40511230104e-10,57.7884225382,1.53178777973,57.0392533142,-21.6902259612
1246,191100017.875,3.84029765406e+11,2.84966395225e-10,5.75890860831,2.21683277566,45.4407256393,-17.826467079
1247,6.41812926972e+11,3071056152.02,0.0,18.1287952742,26.9408446199,4.82018718985,-12.0
1248,1.93761005193e+11,12668193099.8,0.0,4.06975080701,1.15842845955,19.064861882,-12.0
1249,188035968.125,1208517247.04,4.40399566638e-11,24.3356535388,20.8827284049,5.0459050924,-18.6303940475
1250,3565008624.33,1771151851.68,2.75893053342e-10,71.6723407158,41.0501738078,29.4304395284,-19.1113198192
1251,64450841605.0,1.82609583864e+12,2.97270219634e-10,46.5126800026,32.392977656,23.3284650566,-20.3360771888
1252,1.57593954035e+11,7.09598277691e+11,5.23841610822e-10,70.3673834842,30.6677724809,37.9159575658,-20.4783395589
1253,30703414473.2,1620191612.84,1.66423717849e-10,60.9123893054,49.4561082115,68.1193102044,-20.2659714555
1254,6.92665600941e+11,16477945998.3,4.0434175854e-10,5.91120884619,61.8342382166,71.0499074378,-21.2337750247
1255,3.58290486169e+11,28778737262.0,0.0,14.128258387,45.8524273249,56.5311998199,-12.0
1256,782224530.097,1720089935.18,6.28652067208e-10,25.54937985,74.2137451573,21.7915783419,-18.0949210831
1257,5.72025631382e+11,1.21906183179e+12,6.58179662862e-10,67.7325093839,29.4046213422,17.4630025454,-20.9390710303
1258,21136120835.9,1866289149.38,8.62401332653e-10,30.1514616726,11.3437887322,2.82368724275,-19.3893158642
1259,19108474339.3,1590436847.83,5.39458320435e-10,29.7830241807,16.1434548623,34.7724412669,-19.5492681175
1260,2327065781.01,5.70320524811e+11,2.09243698341e-10,74.6721605885,40.3300487824,13.5622609027,-19.0461562725
1261,3714057980.07,19364207130.2,9.07376346005e-10,47.7786365268,29.6812285183,41.8201675167,-18.6120612256
1262,6980462455.67,5.93802609482e+12,6.22381490332e-10,20.5531640765,27.5858995886,40.2775420223,-19.0498275274
1263,2455513870.46,2.6452947698e+11,3.48033716992e-10,43.2492395559,38.5343393424,42.9920463094,-18.8485210719
1264,6494191600.84,4.30409240907e+11,9.30192212823e-10,25.2087552789,36.8572063392,10.3475764059,-18.8439523982
1265,2.79166972455e+11,1714519446.89,2.20772325561e-10,4.42631604045,6.2010898669,18.3377600282,-21.1019194043
1266,99522058317.7,39854775169.3,9.88951745708e-10,4.13146462765,41.1198119875,50.445570246,-20.0027442481
1267,90244037063.6,2434706305.68,2.3178592673e-10,23.9760414476,63.4497508025,17.0902813453,-20.5903314517
1268,497707403.482,31974660093.7,2.83290320184e-10,6.46019457993,64.6679013755,37.893953701,-18.2447423657
1269,5.25122698622e+11,4129771667.68,8.26283252105e-11,44.4284156456,64.4887853967,55.5330450929,-21.8031318411
1270,110500640.511,1.0717264423e+11,2.70850052093e-10,36.4273647,7.21842861604,65.4922103336,-17.6106358719
1271,615082046.985,7.92806839257e+11,2.01527512135e-10,57.8059756155,60.9984128867,9.84926366812,-18.4845987075
1272,7.52856518565e+11,6059825502.65,9.08383893238e-10,28.6023813231,73.9177736226,8.85048172415,-20.91844279
1273,14746751058.1,31947279593.0,6.93362492194e-10,31.5407843977,20.7180642994,59.097957177,-19.3277360044
1274,88390975778.3,2.41661643813e+11,9.28947083131e-10,55.6857023402,65.4726759737,38.7604112431,-19.9784169529
1275,1700748670.08,28157722099.3,1.49599861065e-10,2.33236772581,32.1444065131,57.6100637435,-19.0557089498
1276,2401408475.51,5.32362654196e+11,4.28995632285e-10,57.1516367289,48.0195615185,8.77210073582,-18.7480131686
1277,3112658936.36,6.07064572798e+11,7.62360190311e-10,55.9891812085,58.0021503608,71.1056812086,-18.6109713265
1278,2.86428892036e+11,6.29903924109e+12,8.46747861571e-10,11.6264403587,10.7983079167,55.2351222161,-20.5292627145
1279,186403640.703,20889260046.7,6.1798360066e-10,41.8625650394,8.79030169208,62.469018855,-17.47947744
1280,380533014.419,2413660187.44,5.36684166364e-10,64.5965600968,10.3570295856,17.8156771287,-17.8506735588
1281,3.85898173461e+11,76838436822.0,9.44176282944e-10,67.5556263582,52.653732383,62.6879386783,-20.6114196359
1282,106617712.834,2742709820.45,1.99400153924e-10,7.04294727205,44.4986593517,64.9500697574,-17.7281038726
1283,685358517.275,1.99397671445e+12,0.0,53.0381169016,1.34704819419,40.6259017984,-12.0
1284,304535548.327,25062764906.2,0.0,41.7328400566,61.486955567,64.4709023542,-12.0
1285,4.97054308248e+11,7.16278852353e+12,9.96117972874e-10,32.1754225308,55.2638809831,27.4099783174,-20.6980930663
1286,1.11174910503e+11,25285777185.9,4.88637203759e-10,34.4373402682,65.5640770708,52.590326267,-20.3570202584
1287,9162173873.71,5079888281.99,0.0,24.4330986916,36.7277506222,39.8471163432,-12.0
1288,8.1330793984e+11,3.79346679462e+11,2.91949701445e-10,15.5118370158,39.8438294165,54.0851043201,-21.4449469766
1289,6.55970460142e+11,18256961532.7,0.0,63.1225358027,10.9323752339,64.5123676046,-12.0
1290,251673582.67,1238902532.82,2.46466204293e-10,29.1776987976,4.65130787942,30.4660410709,-18.0090802547
1291,124983163.359,3.80005623093e+12,4.60439618643e-10,49.905876051,42.5144463091,45.3619713533,-17.433678827
1292,157345660.815,35124698631.9,8.75525227019e-10,63.41118384,3.3081086391,32.9763335991,-17.2545861065
1293,7.15373651568e+11,3.94609339926e+11,8.06914478346e-10,57.2746713346,51.3255693956,31.7168463416,-20.9477054323
1294,194368644.156,13811653602.4,5.75528003943e-10,14.356012805,2.65120868632,7.26261402116,-17.5285597449
1295,9.79178009508e+11,6809989711.67,9.74206408492e-11,51.2097852277,33.8240903981,12.4307373554,-22.0022106694
1296,2.28202817448e+11,17732475734.4,6.57695901405e-10,45.7764693321,70.5713244503,42.6582548718,-20.5402958666
1297,31597561651.1,1.01663416201e+12,1.5759453966e-10,11.9416299459,49.4836870294,29.1111484306,-20.3021124039
